customer_id,age,region,plan,monthly_fee,months_active,usage_hours,support_tickets,failed_payments,churn
CUST_000447,55,North,Premium,90.35,20,58.15,1,0,0
CUST_000448,37,South,Basic,26.98,32,12.39,1,0,0
CUST_000449,55,Central,Premium,104.76,10,61.97,1,0,0
CUST_000450,46,North,Standard,59.9,36,21.98,0,0,1
CUST_000451,39,North,Standard,53.32,24,54.23,2,0,0
CUST_000452,46,East,Basic,32.03,11,25.95,0,0,0
CUST_000453,66,Central,Basic,30.24,5,26.06,2,0,0
CUST_000454,68,South,Standard,58.82,6,32.18,0,0,0
CUST_000455,42,North,Standard,56.78,19,31.6,3,0,0
CUST_000456,43,Central,Standard,59.73,43,18.45,3,1,0
CUST_000457,55,West,Basic,26.99,11,60.88,0,1,0
CUST_000458,30,Central,Basic,42.07,47,38.52,0,0,0
CUST_000459,45,West,Basic,28.7,4,11.23,3,1,0
CUST_000460,41,West,Standard,58.03,22,23.44,2,1,1
CUST_000461,45,East,Basic,27.19,20,62.63,0,0,0
CUST_000462,30,South,Standard,68.78,27,13.75,2,0,0
CUST_000463,20,West,Standard,51.7,24,43.83,1,0,0
CUST_000464,18,West,Basic,31.7,15,14.26,2,0,0
CUST_000465,26,Central,Standard,58.7,15,20.3,0,0,0
CUST_000466,35,East,Standard,52.78,38,32.27,1,0,0
CUST_000467,37,South,Premium,95.8,22,48.29,0,0,0
CUST_000468,66,East,Basic,31.48,2,27.4,0,0,0
CUST_000469,55,West,Standard,55.58,16,15.5,2,0,1
CUST_000470,28,East,Basic,31.2,17,60.73,0,0,0
CUST_000471,46,West,Standard,68.55,17,46.34,0,1,0
CUST_000472,36,East,Standard,60.75,35,61.23,0,0,0
CUST_000473,37,North,Basic,22.63,13,25.56,0,0,0
CUST_000474,43,East,Standard,55.67,25,49.17,0,0,0
CUST_000475,49,West,Standard,58.47,57,61.6,2,1,0
CUST_000476,37,Central,Basic,28.14,44,34.31,1,0,0
CUST_000477,55,East,Standard,60.66,12,37.26,2,0,0
CUST_000478,26,East,Basic,31.46,23,37.29,1,0,0
CUST_000479,41,East,Premium,108.55,1,46.97,1,0,0
CUST_000480,75,East,Standard,59.88,31,40.24,1,0,0
CUST_000481,44,North,Standard,54.14,7,50.03,0,0,0
CUST_000482,60,Central,Premium,105.67,21,35.54,0,0,0
CUST_000483,42,Central,Standard,66.22,19,68.56,1,0,0
CUST_000484,49,East,Basic,31.06,42,8.75,1,0,0
CUST_000485,40,East,Basic,28.67,25,41.85,0,0,0
CUST_000486,39,North,Basic,33.01,19,56.87,0,0,0
CUST_000487,31,East,Premium,98.84,32,27.15,1,0,0
CUST_000488,47,East,Premium,89.62,47,31.11,2,1,1
CUST_000489,30,West,Standard,62.72,2,66.78,1,0,0
CUST_000490,50,North,Basic,34.36,13,40.02,1,0,0
CUST_000491,55,West,Basic,37.11,58,43.25,0,0,0
CUST_000492,46,South,Premium,96.25,72,34.89,2,1,0
CUST_000493,37,West,Basic,31.03,11,23.02,0,0,0
CUST_000494,47,West,Standard,61.14,38,30.17,0,0,0
CUST_000495,37,South,Basic,30.33,11,22.69,0,1,0
CUST_000496,53,East,Basic,30.47,9,24.16,0,1,0
CUST_000497,18,West,Standard,60.09,19,44.92,1,0,0
CUST_000498,37,East,Premium,100.96,41,32.13,1,0,0
CUST_000499,18,North,Standard,63.6,17,16.77,1,0,0
CUST_000500,22,East,Standard,66.0,40,65.3,0,0,0
CUST_000501,59,South,Basic,26.12,43,20.46,1,0,0
CUST_000502,53,West,Premium,99.04,15,29.74,1,0,0
CUST_000503,32,West,Standard,57.79,14,13.14,1,1,0
CUST_000504,21,North,Standard,57.07,18,38.45,1,0,0
CUST_000505,18,East,Standard,51.82,21,22.53,0,0,1
CUST_000506,34,West,Basic,30.02,19,14.6,1,0,0
CUST_000507,72,West,Basic,32.3,23,47.32,0,0,0
CUST_000508,47,North,Premium,99.12,15,93.36,3,1,0
CUST_000509,34,South,Standard,59.86,8,22.55,0,1,0
CUST_000510,47,East,Basic,31.99,67,41.95,0,0,0
CUST_000511,21,South,Basic,36.96,13,33.72,2,0,0
CUST_000512,37,East,Premium,97.8,5,40.17,0,1,0
CUST_000513,42,North,Standard,54.04,34,16.99,0,0,0
CUST_000514,40,North,Standard,59.45,9,36.69,1,0,0
CUST_000515,51,West,Basic,39.32,32,42.89,2,1,0
CUST_000516,45,South,Premium,94.1,12,107.24,2,1,0
CUST_000517,50,West,Premium,103.15,72,11.54,0,0,0
CUST_000518,32,North,Standard,65.69,51,48.38,0,0,0
CUST_000519,53,East,Basic,18.07,18,31.06,0,0,0
CUST_000520,62,East,Standard,61.95,30,30.6,0,1,0
CUST_000521,28,West,Premium,102.92,26,76.79,0,0,0
CUST_000522,29,West,Standard,58.56,12,22.87,1,0,0
CUST_000523,58,East,Premium,96.67,33,93.63,1,0,0
CUST_000524,39,West,Standard,56.95,23,9.52,1,0,1
CUST_000525,59,South,Basic,28.26,25,24.45,1,0,0
CUST_000526,35,East,Standard,58.39,32,55.76,1,1,0
CUST_000527,60,North,Standard,57.45,20,37.44,2,0,0
CUST_000528,43,East,Basic,28.18,11,18.11,0,0,0
CUST_000529,44,South,Basic,35.85,30,22.18,1,0,0
CUST_000530,61,Central,Standard,53.83,35,44.14,1,0,0
CUST_000531,36,East,Basic,21.15,35,18.66,2,0,0
CUST_000532,29,East,Standard,65.93,36,70.99,0,1,0
CUST_000533,35,South,Basic,28.94,27,28.48,1,0,1
CUST_000534,47,South,Basic,27.96,5,24.17,0,0,1
CUST_000535,21,South,Basic,29.34,72,35.76,0,0,0
CUST_000536,49,Central,Standard,60.95,35,14.7,0,2,0
CUST_000537,34,West,Standard,57.28,16,36.95,0,0,0
CUST_000538,56,North,Standard,62.43,39,100.63,1,1,0
CUST_000539,18,West,Standard,55.09,8,29.94,0,0,0
CUST_000540,31,East,Basic,28.39,32,32.34,1,0,0
CUST_000541,19,North,Standard,48.83,17,50.61,4,0,0
CUST_000542,30,East,Premium,105.76,9,79.71,0,0,0
CUST_000543,44,North,Standard,59.02,9,35.67,2,0,0
CUST_000544,39,South,Basic,33.25,29,26.29,0,0,0
CUST_000545,38,West,Standard,62.28,31,54.72,1,0,0
CUST_000546,39,South,Basic,32.65,10,16.44,1,0,0
CUST_000547,44,Central,Basic,29.86,18,58.31,0,0,0
CUST_000548,28,West,Basic,31.84,27,50.5,0,0,0
CUST_000549,50,West,Basic,25.09,14,44.82,1,0,0
CUST_000550,50,West,Basic,24.04,69,36.6,1,0,0
CUST_000551,46,Central,Standard,59.39,29,47.91,1,1,0
CUST_000552,48,South,Basic,26.5,20,40.64,0,0,0
CUST_000553,45,East,Standard,67.03,43,40.09,0,0,0
CUST_000554,67,East,Premium,101.78,31,28.6,1,0,0
CUST_000555,40,Central,Standard,56.32,27,48.68,1,0,1
CUST_000556,37,North,Standard,58.54,29,16.74,1,2,1
CUST_000557,31,East,Standard,60.57,36,18.67,0,0,0
CUST_000558,28,West,Basic,29.56,13,59.27,1,0,0
CUST_000559,25,East,Basic,31.26,4,13.2,2,0,0
CUST_000560,29,Central,Standard,60.24,45,62.47,1,1,1
CUST_000561,40,East,Premium,92.95,23,20.5,1,1,0
CUST_000562,45,South,Standard,49.15,15,30.06,0,0,0
CUST_000563,42,East,Premium,98.03,11,36.59,4,0,1
CUST_000564,31,East,Standard,62.7,10,11.94,1,0,1
CUST_000565,53,North,Standard,58.09,24,45.59,2,0,0
CUST_000566,51,North,Standard,66.08,21,14.96,1,0,1
CUST_000567,39,South,Premium,99.67,43,18.21,2,1,1
CUST_000568,33,West,Standard,66.69,32,15.04,0,0,0
CUST_000569,48,Central,Premium,105.66,35,10.65,5,1,0
CUST_000570,43,East,Premium,105.16,42,62.21,1,2,0
CUST_000571,22,North,Standard,53.88,25,25.36,0,0,0
CUST_000572,40,East,Basic,29.99,56,25.14,0,0,0
CUST_000573,44,Central,Basic,36.01,13,25.39,1,0,0
CUST_000574,29,West,Standard,61.26,41,26.05,1,0,0
CUST_000575,43,South,Basic,32.67,4,12.5,1,0,0
CUST_000576,22,North,Standard,52.96,4,21.47,0,0,1
CUST_000577,58,Central,Standard,69.49,8,28.66,0,1,0
CUST_000578,57,Central,Premium,95.94,20,18.81,1,2,1
CUST_000579,38,North,Premium,89.93,3,25.71,0,1,1
CUST_000580,46,West,Standard,58.14,19,56.66,2,0,0
CUST_000581,18,North,Basic,17.66,16,20.05,2,0,0
CUST_000582,26,North,Basic,24.47,72,35.99,0,0,0
CUST_000583,37,West,Standard,72.69,6,2.04,0,0,0
CUST_000584,27,East,Basic,28.0,24,38.76,0,1,1
CUST_000585,50,East,Standard,52.76,31,12.08,2,0,0
CUST_000586,67,Central,Premium,100.03,4,50.11,0,1,1
CUST_000587,26,West,Standard,55.41,53,53.53,1,1,0
CUST_000588,30,North,Standard,64.22,35,42.61,0,0,1
CUST_000589,44,West,Standard,55.45,45,27.28,0,1,0
CUST_000590,62,West,Premium,101.25,26,16.96,2,0,0
CUST_000591,25,East,Basic,24.16,12,35.92,1,0,0
CUST_000592,44,Central,Standard,72.9,6,22.46,0,0,0
CUST_000593,65,West,Basic,32.42,37,25.64,1,2,0
CUST_000594,20,North,Standard,59.17,15,19.41,0,0,0
CUST_000595,24,South,Basic,28.44,3,23.96,1,0,0
CUST_000596,35,West,Standard,57.13,17,29.21,1,0,0
CUST_000597,34,Central,Standard,56.1,21,17.72,0,0,0
CUST_000598,52,North,Basic,25.96,50,35.13,0,0,0
CUST_000599,44,North,Standard,68.29,18,70.03,1,0,0
CUST_000600,18,West,Basic,27.14,21,47.53,1,1,0
CUST_000601,48,North,Basic,19.25,21,63.12,0,0,0
CUST_000602,33,North,Basic,24.07,40,21.25,0,0,0
CUST_000603,58,Central,Basic,34.54,12,15.24,1,0,0
CUST_000604,33,West,Premium,98.64,28,12.42,1,0,0
CUST_000605,33,Central,Premium,99.23,14,30.84,1,1,1
CUST_000606,48,West,Standard,65.75,49,30.06,0,1,0
CUST_000607,51,South,Standard,56.01,56,33.69,2,0,0
CUST_000608,47,Central,Standard,63.06,24,17.69,0,1,0
CUST_000609,19,South,Premium,96.56,27,42.98,0,0,0
CUST_000610,48,South,Standard,62.78,18,31.49,2,0,0
CUST_000611,28,Central,Basic,27.94,4,29.25,1,1,1
CUST_000612,44,West,Standard,58.69,21,41.22,0,0,1
CUST_000613,22,Central,Premium,104.0,20,23.27,1,1,0
CUST_000614,47,North,Basic,33.64,16,28.66,0,0,0
CUST_000615,31,Central,Standard,59.07,18,54.05,1,0,0
CUST_000616,24,West,Basic,27.54,29,34.64,0,0,0
CUST_000617,50,West,Basic,37.9,27,28.5,1,0,0
CUST_000618,44,Central,Standard,62.85,18,21.4,1,0,0
CUST_000619,33,East,Basic,27.94,52,24.68,0,0,0
CUST_000620,60,West,Premium,96.63,3,13.34,2,1,1
CUST_000621,35,West,Standard,65.02,12,47.39,1,0,0
CUST_000622,41,West,Basic,30.48,37,19.57,3,0,0
CUST_000623,44,Central,Standard,59.08,5,16.33,1,0,0
CUST_000624,33,West,Standard,60.47,3,12.5,0,0,1
CUST_000625,47,North,Standard,61.59,12,19.64,0,0,0
CUST_000626,34,South,Standard,59.62,20,24.27,2,0,0
CUST_000627,36,Central,Premium,105.92,15,69.74,0,0,0
CUST_000628,59,Central,Basic,36.2,24,19.35,1,0,0
CUST_000629,27,Central,Basic,32.56,4,55.49,1,0,1
CUST_000630,18,North,Basic,36.77,11,50.57,0,0,0
CUST_000631,62,East,Basic,29.94,33,51.47,1,0,0
CUST_000632,74,West,Standard,63.35,28,44.07,0,0,0
CUST_000633,36,West,Basic,34.92,13,9.67,1,0,0
CUST_000634,18,North,Standard,65.0,23,56.18,0,0,0
CUST_000635,37,East,Standard,64.48,20,12.92,0,0,0
CUST_000636,37,North,Premium,103.06,20,20.13,1,1,0
CUST_000637,39,East,Standard,69.69,26,24.8,2,1,1
CUST_000638,27,South,Premium,97.2,59,25.96,0,0,1
CUST_000639,49,North,Premium,99.12,59,59.01,0,0,0
CUST_000640,48,North,Basic,28.83,5,37.82,0,0,0
CUST_000641,22,Central,Standard,58.06,17,29.41,1,0,0
CUST_000642,50,West,Basic,19.96,8,35.3,3,0,0
CUST_000643,68,Central,Standard,66.77,27,35.13,1,0,0
CUST_000644,43,East,Standard,54.77,18,31.3,1,0,0
CUST_000645,37,East,Basic,30.75,41,22.9,1,1,0
CUST_000646,39,South,Basic,22.79,21,17.79,1,0,0
CUST_000647,49,West,Basic,33.0,53,6.82,0,0,0
CUST_000648,19,South,Standard,55.97,61,49.87,0,1,0
CUST_000649,43,West,Standard,54.22,52,21.76,0,0,0
CUST_000650,36,West,Basic,30.87,2,16.69,0,0,1
CUST_000651,65,Central,Basic,26.4,25,18.38,1,0,0
CUST_000652,39,South,Basic,27.03,16,31.1,1,1,0
CUST_000653,63,East,Standard,60.76,18,41.23,2,0,0
CUST_000654,27,South,Basic,33.9,37,20.52,2,1,0
CUST_000655,49,North,Basic,25.81,17,27.42,0,0,0
CUST_000656,45,West,Premium,94.94,22,27.76,2,0,0
CUST_000657,30,East,Standard,60.02,23,49.77,0,0,0
CUST_000658,43,West,Standard,62.6,3,36.0,0,0,0
CUST_000659,57,North,Standard,67.21,15,8.5,0,0,0
CUST_000660,37,Central,Standard,54.54,43,41.32,0,0,0
CUST_000661,19,Central,Standard,58.31,3,30.93,2,0,1
CUST_000662,41,East,Basic,35.78,31,17.51,0,0,0
CUST_000663,29,Central,Basic,39.77,10,14.19,4,0,0
CUST_000664,37,South,Premium,94.93,16,53.54,1,0,0
CUST_000665,40,West,Premium,96.21,35,56.64,2,1,0
CUST_000666,19,Central,Standard,61.81,8,32.71,1,1,0
CUST_000667,20,West,Basic,27.01,17,19.67,0,1,0
CUST_000668,47,West,Basic,26.1,5,14.93,1,0,1
CUST_000669,34,East,Basic,31.12,28,18.17,0,0,0
CUST_000670,18,West,Premium,107.65,11,28.87,1,0,1
CUST_000671,51,West,Standard,53.35,6,51.65,1,0,0
CUST_000672,45,North,Standard,67.39,21,11.45,2,0,0
CUST_000673,32,North,Premium,97.03,4,34.54,4,1,1
CUST_000674,24,West,Basic,31.63,16,22.13,1,0,0
CUST_000675,52,West,Standard,67.85,11,37.58,1,1,0
CUST_000676,46,East,Basic,31.53,24,15.78,0,0,0
CUST_000677,72,Central,Basic,28.41,25,24.79,3,0,1
CUST_000678,46,West,Premium,103.49,12,54.23,2,0,1
CUST_000679,46,East,Premium,99.03,52,41.02,0,0,0
CUST_000680,39,East,Basic,32.51,42,21.5,1,0,0
CUST_000681,52,East,Basic,28.88,9,15.04,2,0,0
CUST_000682,49,West,Standard,64.21,72,61.23,0,1,0
CUST_000683,57,East,Basic,22.93,34,13.15,3,1,1
CUST_000684,34,East,Standard,54.83,26,65.71,1,1,0
CUST_000685,35,West,Standard,52.86,28,34.81,0,0,0
CUST_000686,35,West,Basic,29.62,7,23.51,1,0,0
CUST_000687,51,West,Basic,22.25,46,46.26,0,0,0
CUST_000688,60,North,Basic,26.44,3,44.21,0,0,0
CUST_000689,35,West,Premium,94.36,27,38.85,3,1,1
CUST_000690,35,East,Basic,37.3,42,34.75,0,0,1
CUST_000691,45,North,Standard,54.95,10,14.61,0,1,0
CUST_000692,38,West,Basic,23.47,36,24.86,2,0,1
CUST_000693,53,West,Standard,61.14,23,22.04,0,0,0
CUST_000694,18,East,Basic,38.33,37,53.04,0,0,0
CUST_000695,30,West,Basic,29.32,41,50.39,1,0,0
CUST_000696,31,South,Standard,59.71,56,16.93,1,0,0
CUST_000697,18,South,Standard,66.35,48,16.35,0,0,1
CUST_000698,28,South,Basic,34.29,4,22.49,2,1,0
CUST_000699,29,East,Basic,32.03,10,55.35,2,1,0
CUST_000700,38,West,Premium,96.99,30,29.33,2,0,0
CUST_000701,55,Central,Basic,32.18,41,78.14,0,0,0
CUST_000702,38,West,Basic,23.1,8,10.96,1,0,0
CUST_000703,28,South,Basic,26.78,33,19.01,2,0,0
CUST_000704,40,South,Basic,37.06,50,14.7,2,2,0
CUST_000705,55,North,Standard,66.41,40,33.76,0,1,0
CUST_000706,28,West,Standard,62.09,33,25.05,0,0,0
CUST_000707,29,South,Standard,50.25,20,63.12,2,0,0
CUST_000708,48,East,Standard,53.86,19,23.19,3,0,0
CUST_000709,38,West,Basic,26.5,72,42.23,0,0,0
CUST_000710,49,West,Standard,59.04,1,13.78,2,0,0
CUST_000711,41,South,Basic,23.65,14,22.56,0,0,0
CUST_000712,50,South,Basic,28.67,10,7.68,1,0,0
CUST_000713,28,West,Standard,68.74,6,64.85,1,0,0
CUST_000714,41,East,Basic,31.9,32,25.43,0,0,0
CUST_000715,38,North,Basic,30.99,29,42.07,0,0,0
CUST_000716,25,Central,Basic,24.81,21,11.1,1,3,0
CUST_000717,21,East,Standard,51.71,29,14.38,1,0,1
CUST_000718,50,East,Basic,23.76,37,15.39,0,0,0
CUST_000719,36,South,Standard,51.5,18,21.8,0,1,0
CUST_000720,28,East,Standard,60.28,30,54.71,1,1,1
CUST_000721,40,South,Standard,61.82,17,23.47,1,1,0
CUST_000722,56,South,Basic,25.07,31,35.84,1,0,0
CUST_000723,18,East,Standard,60.64,50,76.13,0,0,0
CUST_000724,22,East,Basic,37.24,40,23.46,0,0,0
CUST_000725,29,Central,Premium,109.69,62,15.58,3,1,1
CUST_000726,60,Central,Standard,63.75,14,16.15,1,0,0
CUST_000727,45,South,Basic,29.03,12,35.81,0,0,1
CUST_000728,51,North,Standard,63.59,28,22.29,4,0,0
CUST_000729,26,West,Standard,66.66,14,11.36,1,0,1
CUST_000730,26,Central,Standard,49.86,32,111.42,0,0,0
CUST_000731,47,Central,Basic,37.31,24,48.99,0,0,0
CUST_000732,42,North,Standard,57.18,10,17.35,0,0,1
CUST_000733,48,South,Standard,57.23,29,87.64,1,2,1
CUST_000734,39,North,Premium,98.13,10,114.36,2,0,0
CUST_000735,45,West,Basic,31.5,53,67.27,2,1,0
CUST_000736,43,East,Standard,54.34,18,26.54,0,0,0
CUST_000737,51,East,Standard,58.48,12,29.18,1,3,1
CUST_000738,51,East,Standard,62.53,25,42.54,0,0,0
CUST_000739,20,South,Standard,60.99,27,20.8,1,1,0
CUST_000740,18,East,Basic,31.8,14,45.44,0,0,0
CUST_000741,54,North,Standard,58.28,13,36.52,0,0,0
CUST_000742,56,West,Basic,33.37,4,43.2,0,1,1
CUST_000743,28,West,Basic,35.18,38,21.54,0,0,0
CUST_000744,18,West,Standard,64.88,52,36.59,0,1,1
CUST_000745,42,South,Basic,32.04,42,13.84,2,0,0
CUST_000746,53,West,Basic,34.59,11,18.46,1,1,1
CUST_000747,64,West,Basic,34.26,29,22.67,1,0,0
CUST_000748,48,North,Standard,73.28,25,43.49,2,0,1
CUST_000749,36,South,Premium,105.99,6,57.74,1,1,0
CUST_000750,29,West,Standard,59.46,14,15.62,0,0,0
CUST_000751,41,South,Basic,25.34,27,52.6,0,1,0
CUST_000752,37,North,Standard,58.59,3,37.48,1,1,0
CUST_000753,28,North,Basic,28.24,8,36.83,0,0,1
CUST_000754,68,North,Premium,102.46,35,60.18,2,1,0
CUST_000755,64,East,Standard,56.4,11,17.04,0,0,0
CUST_000756,56,East,Basic,35.86,6,49.39,3,0,1
CUST_000757,29,South,Standard,52.95,41,22.48,1,0,0
CUST_000758,52,West,Basic,21.74,11,24.21,3,0,0
CUST_000759,49,South,Standard,59.22,35,27.55,0,0,0
CUST_000760,47,South,Basic,25.69,61,75.16,1,0,0
CUST_000761,57,South,Premium,93.61,8,19.84,0,0,0
CUST_000762,49,West,Standard,56.71,19,77.92,1,0,0
CUST_000763,51,Central,Premium,96.09,25,79.44,2,0,0
CUST_000764,49,East,Premium,99.95,40,17.1,1,1,1
CUST_000765,45,North,Basic,26.8,14,17.84,3,1,0
CUST_000766,18,South,Standard,57.2,1,18.91,1,0,0
CUST_000767,42,North,Premium,99.88,8,51.24,1,3,1
CUST_000768,34,Central,Basic,34.97,16,50.98,0,0,0
CUST_000769,24,North,Basic,37.25,35,19.57,0,0,1
CUST_000770,63,Central,Basic,30.64,19,11.09,2,0,0
CUST_000771,63,East,Basic,31.03,34,39.7,1,0,0
CUST_000772,59,East,Premium,98.98,15,38.41,0,0,0
CUST_000773,44,Central,Standard,62.31,24,14.83,0,1,1
CUST_000774,59,North,Standard,61.85,37,42.7,1,0,0
CUST_000775,41,West,Premium,106.53,44,38.11,2,1,1
CUST_000776,44,North,Basic,20.46,70,15.11,3,0,0
CUST_000777,27,Central,Standard,58.73,26,24.28,0,0,0
CUST_000778,46,East,Basic,31.6,3,61.88,1,0,0
CUST_000779,42,North,Basic,29.77,29,6.7,1,0,0
CUST_000780,24,West,Basic,25.2,3,13.01,1,0,0
CUST_000781,40,North,Basic,23.4,32,12.5,2,0,0
CUST_000782,40,North,Basic,33.93,23,24.13,2,0,0
CUST_000783,64,West,Standard,56.12,42,35.7,0,0,0
CUST_000784,53,East,Basic,21.13,15,25.18,1,1,1
CUST_000785,41,Central,Basic,34.18,24,28.22,0,0,0
CUST_000786,44,West,Standard,62.19,30,37.03,0,0,0
CUST_000787,42,West,Basic,29.32,2,17.78,1,0,0
CUST_000788,38,South,Standard,55.33,29,102.46,0,0,0
CUST_000789,27,North,Premium,99.33,2,36.22,0,1,0
CUST_000790,39,Central,Standard,65.98,12,13.79,0,0,0
CUST_000791,31,North,Standard,51.83,27,31.06,1,1,0
CUST_000792,25,East,Standard,52.08,3,43.06,1,1,0
CUST_000793,48,South,Standard,56.76,33,49.88,1,0,0
CUST_000794,46,South,Premium,99.77,31,49.65,0,0,0
CUST_000795,18,East,Premium,97.42,41,40.93,0,0,0
CUST_000796,39,West,Basic,33.11,4,13.63,2,0,1
CUST_000797,54,West,Standard,65.34,69,39.08,0,0,0
CUST_000798,55,Central,Standard,61.29,7,28.12,0,0,0
CUST_000799,54,South,Basic,32.7,24,19.07,0,0,0
CUST_000800,42,East,Standard,61.26,16,32.84,1,0,0
CUST_000801,30,North,Standard,59.95,19,50.65,0,0,0
CUST_000802,27,West,Standard,53.43,62,13.09,2,1,0
CUST_000803,45,South,Basic,24.76,8,14.18,1,0,0
CUST_000804,46,East,Basic,23.15,56,41.06,3,1,0
CUST_000805,58,North,Basic,29.16,36,14.64,0,0,0
CUST_000806,55,West,Standard,61.06,21,58.53,0,1,0
CUST_000807,39,West,Premium,92.65,21,32.52,0,0,0
CUST_000808,25,Central,Premium,100.26,31,49.25,1,0,0
CUST_000809,37,North,Basic,25.52,15,38.8,0,0,0
CUST_000810,44,Central,Basic,24.55,18,26.58,0,0,0
CUST_000811,38,South,Standard,56.77,24,61.58,3,0,0
CUST_000812,33,South,Standard,54.3,52,34.64,3,1,0
CUST_000813,44,South,Standard,62.93,19,35.79,0,0,0
CUST_000814,34,South,Basic,29.06,4,10.25,2,0,0
CUST_000815,33,East,Basic,33.98,24,66.19,0,0,0
CUST_000816,45,South,Standard,57.68,20,50.87,0,1,0
CUST_000817,36,East,Standard,57.87,13,16.2,3,0,1
CUST_000818,44,West,Basic,39.27,27,13.33,0,0,0
CUST_000819,45,West,Premium,91.78,13,28.5,1,0,1
CUST_000820,26,West,Standard,66.32,19,27.23,0,0,0
CUST_000821,35,East,Premium,108.17,24,38.33,1,0,1
CUST_000822,60,North,Standard,63.73,26,59.57,0,1,0
CUST_000823,26,West,Standard,58.25,29,61.26,0,0,0
CUST_000824,18,North,Premium,107.03,32,59.28,1,0,0
CUST_000825,18,South,Premium,98.29,23,11.35,3,0,0
CUST_000826,41,North,Premium,96.37,5,80.88,0,0,0
CUST_000827,41,West,Standard,57.96,26,54.47,2,1,1
CUST_000828,39,South,Standard,57.05,40,44.31,0,0,0
CUST_000829,57,West,Basic,25.17,4,21.96,2,0,1
CUST_000830,18,South,Basic,35.45,5,33.69,0,0,0
CUST_000831,46,East,Premium,96.03,11,13.57,2,1,1
CUST_000832,61,East,Basic,29.75,39,35.74,0,0,0
CUST_000833,26,North,Standard,52.68,11,51.13,1,0,0
CUST_000834,36,East,Premium,100.05,39,44.53,0,1,0
CUST_000835,31,West,Premium,94.12,25,33.02,3,1,0
CUST_000836,29,East,Premium,94.0,13,71.46,2,0,0
CUST_000837,37,North,Standard,59.35,72,95.39,0,0,0
CUST_000838,60,West,Standard,65.18,7,41.38,1,0,0
CUST_000839,65,South,Premium,102.1,22,61.02,0,0,0
CUST_000840,37,North,Basic,32.45,10,25.78,2,0,0
CUST_000841,66,North,Basic,29.25,27,22.48,2,0,0
CUST_000842,41,East,Premium,98.22,10,61.92,1,0,0
CUST_000843,64,South,Standard,63.86,15,81.88,2,0,0
CUST_000844,40,West,Standard,57.08,12,20.69,0,0,0
CUST_000845,43,South,Basic,34.07,17,14.94,1,0,0
CUST_000846,46,West,Standard,66.08,40,24.61,1,0,0
CUST_000847,80,South,Premium,95.69,6,22.42,1,0,0
CUST_000848,52,West,Standard,56.43,11,63.04,1,0,0
CUST_000849,32,West,Basic,27.17,15,51.05,0,0,0
CUST_000850,54,East,Standard,52.57,18,23.11,1,2,0
CUST_000851,36,North,Premium,97.55,50,43.16,1,0,0
CUST_000852,35,East,Premium,106.41,11,19.11,2,0,0
CUST_000853,53,Central,Basic,24.67,39,27.26,1,0,0
CUST_000854,41,Central,Standard,66.53,54,17.91,2,0,0
CUST_000855,45,South,Basic,27.73,19,24.22,1,0,0
CUST_000856,41,West,Standard,70.47,9,15.91,3,1,1
CUST_000857,45,South,Basic,26.49,46,53.44,3,0,0
CUST_000858,47,North,Standard,59.18,37,37.85,0,0,0
CUST_000859,18,West,Standard,55.35,8,38.55,0,0,0
CUST_000860,50,East,Basic,26.46,59,19.54,1,0,0
CUST_000861,28,East,Basic,36.59,12,21.44,0,0,0
CUST_000862,22,West,Basic,32.27,18,30.42,0,0,0
CUST_000863,40,South,Basic,35.04,33,71.07,0,1,0
CUST_000864,42,West,Standard,53.32,55,33.89,2,1,1
CUST_000865,32,South,Basic,33.17,26,58.68,0,0,0
CUST_000866,52,North,Basic,25.04,17,23.18,0,1,1
CUST_000867,24,East,Premium,93.21,15,39.09,0,1,0
CUST_000868,36,Central,Basic,31.09,17,50.38,2,0,0
CUST_000869,33,East,Premium,101.04,72,57.64,0,0,0
CUST_000870,40,North,Standard,60.17,29,21.62,2,0,1
CUST_000871,45,West,Standard,63.49,23,41.34,0,0,0
CUST_000872,28,Central,Standard,64.27,37,42.9,0,1,0
CUST_000873,50,Central,Basic,37.25,18,39.28,0,1,0
CUST_000874,42,East,Premium,93.95,53,26.0,2,1,1
CUST_000875,18,East,Standard,67.41,30,16.52,1,1,1
CUST_000876,18,East,Basic,39.31,17,59.48,0,1,0
CUST_000877,41,West,Standard,58.07,14,94.78,0,0,0
CUST_000878,38,Central,Standard,51.56,4,43.11,0,0,0
CUST_000879,40,West,Premium,92.98,40,31.3,1,1,0
CUST_000880,41,East,Standard,57.59,6,62.13,0,0,0
CUST_000881,44,North,Basic,39.97,51,17.78,1,0,0
CUST_000882,53,East,Premium,99.99,11,22.37,0,1,0
CUST_000883,27,North,Premium,96.81,12,83.97,0,0,0
CUST_000884,26,North,Standard,56.47,69,91.68,0,0,0
CUST_000885,27,East,Basic,23.29,38,22.07,0,0,0
CUST_000886,45,West,Standard,64.27,23,22.12,1,0,0
CUST_000887,57,Central,Standard,59.44,65,34.27,0,0,0
CUST_000888,35,West,Basic,40.4,20,16.23,1,0,0
CUST_000889,18,Central,Premium,103.04,15,15.81,1,3,1
CUST_000890,19,West,Standard,64.05,25,15.4,0,0,0
CUST_000891,30,West,Premium,98.69,42,47.54,1,0,0
CUST_000892,34,North,Standard,54.44,7,30.59,0,0,0
CUST_000893,36,West,Basic,25.53,11,49.19,0,0,0
CUST_000894,42,North,Premium,93.05,9,83.67,1,1,0
